,query,knnrec1,knnrec2,knnrec3,knnrec4,knnrec5,knnrec6,knndist1,knndist2,knndist3,knndist4,knndist5,knndist6,lshrec1,lshrec2,lshrec3,lshrec4,lshrec5,lshrec6
0,7543514390,7543514390,7559561276,7560240928,7563735088,7557785624,7547366578,0.0,0.0013527767579482042,0.004713847956353323,0.12887051622189172,0.17925035849290327,0.20842457218201116,7554437333,7561830060,7565652541,7562727701,7563401513,7563563838
0,7554696384,7554696384,7556400996,7553533985,7552266472,7557204583,7549512285,0.0,0.24436423742526747,0.28176838167058627,0.2977034477041517,0.3058478623100376,0.309997145036096,7554437333,7556947594,7564042224,7564035524,7561917438,7564071485
0,7554693296,7554693296,7554690115,7553862839,7538381709,7554509444,7559875085,0.0,0.0500717996939789,0.21680044437755663,0.21932788005975357,0.22949041436660778,0.25356111657657243,7564192374,7562539159,7552831427,7563392055,7563390241,7561917438
0,7554657756,7554657756,7554217637,7557028248,7556216874,7565511706,7549273309,0.0,0.1052673824414917,0.1399171619029803,0.14216980807327007,0.1550025249586886,0.15532342199717208,7554770882,7565573200,7553998749,7564500743,7563427409,7564346712
0,7554690115,7554690115,7554693296,7547354265,7538381709,7553862839,7554509444,0.0,0.0500717996939789,0.21228090059039406,0.23041238855134227,0.23171429725110249,0.23651446623243344,7564192374,7562539159,7552831427,7564906523,7563392055,7563390241
0,7554679839,7554679839,7561458243,7562687719,7557204583,7548786356,7557028248,1.1102230246251565e-16,0.184813432432129,0.22389789005589467,0.23403964164235624,0.23874294504118498,0.24386728230879184,7563855761,7554016532,7561171197,7564580384,7563023732,7563381379
0,7554615783,7554615783,7543514263,7561199704,7560675981,7555419262,7557317084,1.1102230246251565e-16,0.4305536875182374,0.45458678006312636,0.46711860522055515,0.46948918893051417,0.46964376085433135,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7545505583,7545505583,7555843632,7557968401,7549656205,7562917910,7544951235,1.1102230246251565e-16,0.18286748085410565,0.19163638924203164,0.1997309940444747,0.2089171029420529,0.22502948447596993,7562471123,7564564107,7562583008,7557337361,7563367506,7562966526
0,7548619261,7548619261,7560062907,7563860049,7563002107,7562509389,7563390241,1.1102230246251565e-16,0.20368364178492127,0.22064463895900832,0.22803967616020537,0.2555962090280295,0.2973792172879115,7560172644,7564980984,7562008222,7564895741,7564108070,7564311234
0,7554573232,7554573232,7558334950,7563283784,7550043534,7552937558,7552113265,0.0,0.14191441608557276,0.15189873794846753,0.36925611230838684,0.3924146006515271,0.3965479108908888,7565142463,7563519226,7563754069,7563495310,7564493959,7563619911
0,7554553403,7554553403,7558621837,7558622539,7558623281,7560772432,7555080590,0.0,0.19344036777792561,0.199861358797786,0.2018664879028751,0.20338237579473106,0.2200025665708354,7563846438,7564692903,7553983720,7561971033,7562289377,7563354682
0,7543237510,7543237510,7554336904,7554318252,7564989437,7565123209,7542650603,0.0,0.486531261303768,0.5185283201800517,0.5775069666141734,0.6087475126901674,0.6393904971127428,7559561276,7561365295,7557988889,7563096835,7554828595,7560555412
0,7554451243,7554451243,7554448094,7554448219,7554451171,7559765309,7545070313,1.1102230246251565e-16,0.08922359531925295,0.11906277613906258,0.14958305149052176,0.16053886440916387,0.1654017119453206,7563280254,7559484696,7563237480,7564000113,7561168996,7563612357
0,7554451171,7554451171,7554448094,7554451243,7554448159,7545070313,7554448219,0.0,0.14235343200584882,0.1495830514905221,0.17273610611654422,0.20286086305320117,0.20956665900395444,7563289712,7563282576,7563237480,7564049587,7563474860,7559239074
0,7554448219,7554448219,7554451243,7545070313,7554448094,7559765309,7549606937,0.0,0.11906277613906258,0.12641933846648312,0.16554657567155628,0.1699515806813101,0.17641895296428345,7563280254,7559484696,7553367683,7564000113,7561168996,7563612357
0,7554448159,7554448159,7554448094,7554451171,7554451243,7559765309,7545070313,0.0,0.13716120421848466,0.1727361061165441,0.17425315142229303,0.21721571616554325,0.2211614707770304,7563289712,7563282576,7563237480,7564049587,7563474860,7565123209
0,7554448094,7554448094,7554451243,7554448159,7554451171,7545070313,7549606937,0.0,0.08922359531925295,0.13716120421848466,0.1423534320058486,0.15844796630855784,0.16384735468971146,7563289712,7563282576,7563237480,7563489134,7561138504,7564541875
0,7554434703,7554434703,7564384390,7564108070,7552241621,7561933841,7549253403,0.0,0.26586386415692,0.2808524534205177,0.31893198257121236,0.364731178728368,0.37060919914044155,7564061840,7565612050,7563235299,7565142463,7558621837,7561859211
0,7554420837,7554420837,7558649466,7552770295,7560596574,7564311234,7546604720,0.0,0.1715874144890509,0.17994986894406584,0.19904115836844127,0.1990557691814655,0.19961283918863337,7564071209,7565105015,7553984823,7563643869,7563022975,7559238164
0,7554390782,7554390782,7556483466,7557560177,7565321149,7556216874,7564061840,1.1102230246251565e-16,0.13267721912425545,0.1435495985474008,0.15107390129124654,0.16150261802375943,0.1617498184237134,7563232871,7565429663,7562684017,7563489843,7564346712,7561708566
0,7554321564,7554321564,7562509389,7557729029,7549762350,7563860049,7549089164,0.0,0.2611699926484239,0.27919888199396914,0.2842248714482707,0.28528747616884065,0.28847247288369526,7562869669,7564840645,7564606750,7557581820,7562687719,7562399849
0,7547954256,7547954256,7561109609,7565242805,7549094021,7549273309,7556216874,0.0,0.19483430122952317,0.1959601975698113,0.21402607365770732,0.22872589070962246,0.2289293849002818,7564200054,7563983634,7554935286,7565410111,7560785273,7559385650
0,7543464390,7543464390,7543464763,7564493959,7554290943,7553033868,7563459980,1.1102230246251565e-16,0.28259215106188096,0.35930746146487147,0.3855825259129071,0.4064311790914341,0.4387370745968887,7558722376,7552937558,7563209728,7559250668,7563059121,7564651480
0,7543464763,7543464763,7543464390,7565647612,7563718829,7554290943,7553033868,0.0,0.28259215106188096,0.34526100830923945,0.3630779921071363,0.3855825259129071,0.4064311790914341,7558722376,7552937558,7563209728,7559250668,7563059121,7564651480
0,7554217637,7554217637,7556216874,7554657756,7555727498,7565511706,7564061840,0.0,0.092833173461079,0.1052673824414917,0.1273116299204594,0.13092384791800638,0.14462532086495916,7554770882,7563427409,,,,
0,7545841506,7545841506,7564852220,7557050456,7543638335,7543640428,7541355694,0.0,0.23103369722598033,0.29792972360957215,0.3064876720424694,0.3071631645338362,0.3106749949208665,7563159530,7562402463,7553995890,7562160963,7557114698,7561678508
0,7554169402,7554169402,7563745310,7549449773,7563883626,7564839816,7554792056,0.0,0.0896632369162661,0.15630258993446244,0.21871872192895103,0.22234656803529151,0.2286803554560144,7565108445,7563855761,7564157776,7554016532,7564580384,7563023732
0,7554053535,7554053535,7550862337,7554657756,7557560177,7558064659,7549094021,0.0,0.2186944233030178,0.22260754004521044,0.2237447061181812,0.23158847362407708,0.23341726204675473,7564192374,7562539159,7552831427,7564580384,7563392055,7563390241
0,7542832719,7554973257,7542832719,7559250668,7542719471,7556285565,7541211939,2.220446049250313e-16,2.220446049250313e-16,0.06358441779132729,0.08914037172819589,0.09144273542284043,0.09756681250221999,7562546352,7554509444,7564618936,7565560931,7554408552,7561001022
0,7553862839,7553862839,7538831307,7554693296,7554509444,7554690115,7564980424,0.0,0.20954094583021665,0.21680044437755663,0.22232455368145232,0.23171429725110249,0.23269822176476107,7560001897,7565612050,7558621837,7563150565,7563718829,7563132339
0,7542719471,7542719471,7554437333,7557988889,7562987935,7542832719,7554973257,0.0,0.028080540401308807,0.028080540401308807,0.0745951061342639,0.08914037172819589,0.08914037172819589,7560612573,7564618936,7565560931,7554408552,7558622539,7558002163
0,7553702446,7553702446,7555168064,7550058946,7564112573,7549736290,7564091716,2.220446049250313e-16,0.08116508807288247,0.10458833073192442,0.10940262836978065,0.11453409381428814,0.11499842474286004,7564500743,7563447612,7562734030,7564493959,7555897582,7564487923
0,7553689321,7553689321,7556198796,7564035524,7555646680,7560680115,7562302855,0.0,0.13302042280655813,0.14690828845590975,0.20026402948074218,0.2010852784029662,0.20338652000572355,7563855761,7554765065,7554770882,7564895741,7564580384,7564108070
0,7550629684,7550629684,7558064659,7561187074,7562953527,7549094021,7549150054,0.0,0.07617474378382183,0.08467220073803916,0.09766326224183863,0.10196090744298503,0.1155017544808854,7563855761,7554765065,7554770882,7564895741,7564580384,7564108070
0,7553664394,7553664394,7555780829,7562727701,7554517074,7549150054,7554657756,0.0,0.13717780036116922,0.15166349728160988,0.18739211330651873,0.18981401663511788,0.19079450444860002,7565328159,7563846438,7565096399,7558623281,7564580384,7564384390
0,7553631987,7553631987,7560346777,7557277816,7556229244,7551893458,7562517152,0.0,0.14869073834449797,0.1643989377146493,0.20362403855414124,0.22243456056468325,0.22791014886245942,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7542859582,7542859582,7561859211,7559596159,7557968401,7562917910,7565080144,0.0,0.025991788701437923,0.19914924021826985,0.20645887190315748,0.23147973660729282,0.23209053215597075,7565612050,7565142463,7558621837,7563150565,7563132339,7561859211
0,7553576569,7553576569,7555397744,7562517152,7560263358,7556229244,7555397544,0.0,0.2506690496952064,0.2506690496952064,0.2506690496952064,0.2516228495719197,0.2516228495719197,,,,,,
0,7553557378,7553557378,7552420990,7558649466,7552770295,7556483466,7557028248,1.1102230246251565e-16,0.07057838667124194,0.1428463621000653,0.14511281849458213,0.16344771849480522,0.16804536188762476,7563855761,7554016532,7562804985,7564580384,7563023732,7555793917
0,7553533985,7553533985,7563354682,7552266472,7557204583,7552145296,7564281066,1.1102230246251565e-16,0.03798339261323114,0.15708797765248828,0.17012331768090183,0.19873335960951,0.2000114292293822,7564564107,7565410111,7552753648,7565544724,7562768177,7564580384
0,7553443164,7553443164,7563860049,7564495026,7549498122,7564493959,7552961242,0.0,0.262428269488448,0.27430915125566446,0.27434648213411017,0.28847059288396726,0.29722353570018467,7563282576,7565057609,7561418687,7562768177,7563022565,7563882439
0,7553387052,7553387052,7561439192,7560680115,7556827107,7555646680,7565005269,1.1102230246251565e-16,0.11153125398126318,0.11688495046678149,0.12393623190844805,0.14224706181263902,0.14848605545408533,7565460332,7564918060,7561418687,7564989437,7563408715,7564090148
0,7553364837,7553364837,7557814562,7545288416,7555452007,7557810099,7564591202,0.0,0.11543124556014772,0.11941468590436977,0.1195556632306023,0.12264208712734248,0.13837300235246253,7565441049,7563920426,7562289377,7563392055,7558076436,7562643386
0,7553307981,7553307981,7563159530,7565651915,7558623281,7558622539,7558621837,2.220446049250313e-16,0.06165642396822446,0.0683321495222231,0.12034968134979884,0.12079342562986017,0.1609060590655662,7560001897,7565612050,7558621837,7563150565,7563132339,7561859211
0,7543666990,7543666990,7555036194,7551340463,7552073883,7561389508,7556222523,0.0,0.2181087089220245,0.23564796357936835,0.23564796357936835,0.24066678202750647,0.2413909815899704,7564423881,7564160634,7558175562,7562402463,7561678508,7554240494
0,7553256869,7553256869,7562471123,7559688868,7558722376,7552244376,7557527406,1.1102230246251565e-16,0.1672464395021278,0.1829090166061328,0.1859038793364749,0.19174574147693824,0.20461314390523389,7565429663,7565659616,7554828595,7565490492,7559805300,7560484365
0,7553166651,7553166651,7561138504,7558646032,7565465089,7554826777,7559513547,1.1102230246251565e-16,0.362996755666382,0.36630990746778747,0.36743355122022103,0.3830004845008389,0.4035019404553021,,,,,,
0,7553153809,7553153809,7549089164,7562509389,7557729029,7549441881,7562539159,0.0,0.19981422011342564,0.21705928534599095,0.21926719982757947,0.2435673060466914,0.2734287676166276,7562610858,7562869669,7564606750,7563122960,7562687719,7562399849
0,7553089425,7553089425,7564071485,7562583008,7561145051,7563481640,7549289076,0.0,0.23116490936214595,0.23202767902787536,0.2354360844773391,0.23820377497036582,0.24382271023648738,7562934090,7565573200,7560115311,7556436610,7562763768,7563421785
0,7541497677,7541497677,7549435874,7560922083,7541497990,7557415015,7552298732,0.0,0.048728722568023186,0.06130922319957566,0.08100318220758618,0.09148644138170636,0.10467691558235503,7561365295,7564306155,7557337361,7563096835,7564487923,7564283037
0,7541497990,7541497990,7549435874,7560921764,7541497677,7560922083,7557415015,2.220446049250313e-16,0.031768251035440565,0.07559045429448552,0.08100318220758618,0.1255412602105873,0.13149723992949525,7564822426,7561738077,7565651915,7565652541,7560589559,7554155943
0,7553032191,7553032191,7565676662,7541021311,7549477809,7559526304,7564960178,0.0,0.07084702834598022,0.10724688365902357,0.13947167670138028,0.160150492516013,0.16192676246145443,7561171197,7556947594,7564500743,7563860049,,
0,7553033868,7553033868,7551458535,7561049588,7557072415,7562163952,7543464763,2.220446049250313e-16,0.33931221860666416,0.3598754620040773,0.36283434626284483,0.3851306428689515,0.4064311790914341,7565302466,7565676662,7553996667,7557415015,7565515560,7555164887
0,7552961242,7552961242,7564495026,7563431884,7564493959,7558634708,7565080144,1.1102230246251565e-16,0.20338799607689317,0.21182663020500025,0.2506321598008773,0.25804962111283447,0.25860350463272874,7562402463,7555687869,7560589559,7554240494,7563022565,7561678508
0,7542582416,7542582416,7561149199,7565410111,7557154479,7550048519,7552487372,0.0,0.17392006435198037,0.22512780180627256,0.24572417439095795,0.25192676160646876,0.2542718645003518,7555897582,7562872727,7562646293,7562810909,7563022975,7559238164
0,7552880841,7552880841,7565242805,7549094021,7562727701,7561109609,7557114744,0.0,0.15802434241831087,0.16109052465823515,0.20183919298870312,0.2055257626198448,0.23105864461445247,7563983634,7564200054,7554935286,7559385650,,
0,7547936950,7547008935,7547936950,7564699366,7549487023,7557386170,7559960010,0.0,0.0,0.08720568438507159,0.08720568438507159,0.08817430325051823,0.08817430325051823,7562539159,7557337361,7562810909,7553994700,7563880722,7564226884
0,7542650603,7542650603,7556191663,7564989437,7558623281,7558622539,7549253403,0.0,0.18052730691141994,0.1810339075118289,0.18218315738434931,0.1830441165411274,0.19654921744089682,7562471123,7564564107,7562583008,7557337361,7563023732,7562966526
0,7552791917,7552791917,7558621837,7558622539,7558623281,7555080590,7560772432,0.0,0.10694258084585007,0.14601082703206414,0.15005333412884125,0.1553957678369804,0.15743563967185203,7564773707,7557456319,7553982864,7559155141,7564728321,7565644705
0,7549010389,7549010389,7562694101,7562763768,7557114744,7558649466,7555832311,3.3306690738754696e-16,0.1408759743068917,0.1491497859085159,0.16476519967273973,0.16814289310529118,0.1695429900860862,7563643869,,,,,
0,7552725399,7552725399,7558671832,7555505413,7563641621,7550058946,7556077500,0.0,0.12608476981075434,0.2261402775242939,0.24858911187390964,0.254875548363091,0.25967892414545013,7554765065,7554770882,7564895741,7564108070,7563427409,7563860049
0,7549269190,7549269190,7548003622,7556191663,7564143025,7549161044,7561466881,0.0,0.17174402643698217,0.18147069517413006,0.1992264221707325,0.20580763358352117,0.2082435773565916,7565666380,7565142463,7563718829,7560921791,7555793917,7559804496
0,7552696246,7552696246,7549726600,7558615390,7549730263,7549356051,7560318826,0.0,0.13808527933184378,0.21279337423242517,0.2448771678143703,0.2664743940582883,0.2777348081898232,7562539159,7557337361,7562810909,7553994700,7563880722,7564226884
0,7552631218,7552631218,7554861454,7563641621,7544760078,7560071654,7549031436,0.0,0.0857203507174259,0.16463599290817388,0.1863248365492055,0.18664686428729738,0.1878350278941313,7554765065,7564895741,7564108070,7564887778,7564989437,7563408715
0,7552625506,7552625506,7551379694,7559535118,7549336510,7549742108,7554797484,0.0,0.31892678684284415,0.34906116718544056,0.3985580591072677,0.4030291424836321,0.43989273735458423,7563106310,7564834554,7560921727,7560574037,7563643869,7552440222
0,7552624044,7552624044,7557345752,7549253403,7558175562,7562694101,7565627600,0.0,0.20414020572193037,0.2607957130719214,0.292929236515415,0.3060626463789399,0.323384275028905,7564423881,7564160634,7562402463,7558175562,7561678508,7555087486
0,7552580449,7552580449,7556290877,7556605937,7557031593,7545303765,7555646680,0.0,0.18306942127819403,0.2134543933037204,0.24868577592100083,0.26316171132036714,0.2677357228767844,7562548827,7562903137,7564773707,7564781401,7564989437,7563408715
0,7552513728,7552513728,7560867596,7564564107,7552244376,7565359306,7553256869,0.0,0.09534026878613533,0.1189516827279915,0.2372157099026797,0.23926335363241225,0.2555121017649583,7563546879,7561199704,7554770882,7563493326,7553984823,7559238164
0,7552488722,7552488722,7550952671,7554792683,7564414109,7551604166,7565658503,0.0,0.10723886981422626,0.13559216091033155,0.14051547327843272,0.18209398248670117,0.20767508292130388,7554770882,7562684017,7565136004,7562646293,7563890602,7560978987
0,7552489024,7552489024,7559526304,7557204583,7564960178,7564958805,7549273309,1.1102230246251565e-16,0.1439816065062699,0.15016442085962045,0.1569621924288186,0.1569621924288186,0.17558449109708985,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7552487372,7552487372,7558972087,7560867596,7556948072,7559656785,7550048519,0.0,0.15330379219375445,0.2030524367227351,0.21940306854762426,0.22405726906434553,0.2251001708925826,7556947594,7565573200,7553998749,7564500743,7563427409,7564346712
0,7543770787,7543770787,7550847325,7550857298,7556384336,7550463712,7549161044,0.0,0.020719211501939894,0.0402930758619896,0.08874192177719253,0.1958301830412188,0.23248363863925592,7554924121,7553816170,7564692903,7564960178,7563002107,7552440222
0,7547868882,7547868882,7560967021,7549940537,7551120769,7550463712,7549161044,0.0,0.15143996000132198,0.16130825523855674,0.1677730145063442,0.17735852894415616,0.20753302724984135,7558722376,7563209728,7563059121,7563002107,7552440222,7564456866
0,7548906023,7548906023,7554765065,7554770882,7554774344,7550463712,7551120769,1.1102230246251565e-16,0.09136096486388345,0.09136096486388345,0.1327367747325261,0.16243332104731278,0.17122166262965255,7557337361,7565001712,7564990440,7563408715,7563002107,7556914730
0,7549161044,7549161044,7550463712,7549940537,7551120769,7556191663,7550857298,0.0,0.1478071263118924,0.14842543549585663,0.15706944135869705,0.16342602144692464,0.17579514972213528,7563546879,7561199704,7565080144,7557003534,7554733142,7558972087
0,7549940537,7549940537,7551120769,7560967021,7549161044,7547868882,7550463712,2.220446049250313e-16,0.10918979358856462,0.12164767225158069,0.14842543549585685,0.16130825523855674,0.16531502177325574,7563554502,7562471123,7564564107,7562583008,7557337361,7562966526
0,7550463712,7550463712,7549161044,7548906023,7549940537,7551120769,7547868882,0.0,0.14780712631189252,0.16243332104731278,0.16531502177325574,0.171759842252592,0.17735852894415605,7562953527,7562910111,7557329509,7552387918,7557114698,7559237610
0,7550847325,7550847325,7550857298,7543770787,7556384336,7549161044,7560967021,0.0,0.020719211501939894,0.020719211501939894,0.11742973129792911,0.22405628215543594,0.23372599835094499,7554924121,7553816170,7564692903,7563920426,7564960178,7563002107
0,7550857298,7550857298,7550847325,7543770787,7556384336,7549161044,7552276894,0.0,0.020719211501939783,0.04029307586198949,0.13158941899179988,0.1757951497221354,0.24027693274267636,7554924121,7553816170,7564692903,7563489134,7563920426,7563002107
0,7551120769,7551120769,7554155943,7549940537,7560967021,7554765065,7554770882,0.0,0.10784598278931967,0.10918979358856462,0.1262461829949938,0.15227950195047768,0.15227950195047768,7562953527,7562910111,7564564107,7562583008,7561687571,7557337361
0,7552405967,7552405967,7562910431,7561418687,7561859932,7549289076,7564071485,0.0,0.1785538890173859,0.1981846870701337,0.1981846870701337,0.21920557210514047,0.23882801587542224,7563983634,7564200054,7554935286,7559385650,,
0,7541211939,7541211939,7564497476,7556285565,7558397636,7546348933,7559250668,1.1102230246251565e-16,1.1102230246251565e-16,0.007534860092268669,0.011851353896920935,0.011851353896920935,0.0812807328977232,7565610459,7555837994,7562551476,7565668065,7563877602,7565465089
0,7552320004,7552320004,7562487300,7550725885,7559478745,7559697618,7563455693,1.1102230246251565e-16,0.046161028691801276,0.09175538100939895,0.15292602950291356,0.16090988737622225,0.2008645734179546,7558722376,7565695339,7562104702,7553996667,7560978987,7563860049
0,7552314844,7552314844,7563392055,7544997650,7562910111,7541692510,7565001712,0.0,0.14202539185076524,0.153479472293662,0.1863250340347039,0.2262898094886162,0.24483677110269364,7562870330,7557988889,7563142561,7564095336,7564283037,7563860049
0,7552276894,7552276894,7549161044,7548906023,7551601774,7550490021,7550857298,0.0,0.191276281617612,0.2000761965877832,0.23168469166350336,0.23441818054628594,0.24027693274267636,7553816170,7562910431,7564549967,7564087671,7556914730,7558972087
0,7552266472,7552266472,7557204583,7553533985,7559526304,7546604720,7548786356,2.220446049250313e-16,0.11528370276723698,0.15708797765248828,0.17888028446072757,0.18047469348420564,0.18273272957766784,7563289712,7565627600,7564049587,7563474860,7559239074,7564963350
0,7552270142,7552270142,7562082118,7555908622,7563612357,7552696246,7558756669,2.220446049250313e-16,0.17634403481626515,0.2695478572929937,0.29354606502877634,0.30701104925443745,0.31489436731029186,7562903137,7562548827,7564773707,7563489134,7564781401,7561971033
0,7552259191,7552259191,7560401428,7552831427,7560115741,7546056562,7565612050,0.0,0.2870856627850643,0.29106230626341445,0.2938331427183609,0.29849093939086546,0.29997636571221475,7562934090,7559652321,7562870330,7560115311,7562763768,7563883626
0,7552244376,7552244376,7553256869,7557527406,7565057609,7540526478,7556467787,0.0,0.19174574147693824,0.19197575745961115,0.22593158225039378,0.22633865041077705,0.23081044613503476,7563855761,7554016532,7564580384,7563447612,7563023732,7564487923
0,7552241621,7552241621,7562687719,7549253403,7556216874,7563354682,7549273309,0.0,0.15380923901344268,0.16013853867016958,0.16412116003847588,0.18131758181863478,0.18569432128161245,7564254452,7558845330,7565070087,7565410111,7560785273,7560627168
0,7552174342,7552174342,7558101765,7564171729,7563022565,7554509444,7538381709,0.0,0.2720680406434164,0.27921973547020806,0.2868466979859374,0.29391545134643804,0.2979285059655359,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7552145296,7552145296,7550629684,7557204583,7564061840,7563354682,7564281066,0.0,0.14513193364972454,0.15471539623364483,0.15792353316360408,0.15842429334398977,0.15854180844009513,7562953527,7557329509,7552387918,7562827584,7557114698,7559237610
0,7552113265,7552113265,7552107106,7552108739,7552109616,7552107954,7549070655,0.0,0.11268609192737755,0.11770497982962391,0.1471021532351242,0.16848474709864691,0.1865600120105405,7563855761,7565321149,7564042224,7554016532,7564580384,7563023732
0,7552113024,7552113024,7564580384,7560783268,7559606947,7557797874,7560555412,1.1102230246251565e-16,0.37276344025440655,0.5287902112752676,0.5340631035865816,0.5369253261704551,0.5453394431925884,7554421382,7564500743,7561171197,7561109609,7564077235,7563860049
0,7552109616,7552109616,7552107106,7552108739,7552113265,7552107954,7563519226,0.0,0.1151740667027783,0.12028919468100008,0.147102153235124,0.15032154036709644,0.21422441759299415,7565449954,7565136004,7564805648,7559155141,7560978987,7560962667
0,7552108739,7552108739,7552107106,7552113265,7552109616,7552107954,7563427409,0.0,0.07302500870410844,0.11770497982962391,0.1202891946810003,0.14881171447191077,0.22143860604815546,7562399849,7560612573,7565666380,7558622539,7563866812,7558002163
0,7552107954,7552107954,7552107106,7552108739,7552109616,7552113265,7560349752,1.1102230246251565e-16,0.11176123516346026,0.14881171447191077,0.15032154036709666,0.16848474709864691,0.2127402842549504,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7552107106,7552107106,7552108739,7552107954,7552113265,7552109616,7563390241,0.0,0.07302500870410844,0.11176123516346026,0.11268609192737755,0.11517406670277852,0.21353692572730631,7561830060,7565302466,7565676662,7565515560,7565106274,7565647612
0,7552093508,7552093508,7562487300,7559478745,7559697618,7552320004,7556808384,0.0,0.18912275898824726,0.1951164810479915,0.20013829720343002,0.20163461354053736,0.2256628277859114,7565695339,7553996667,7561809950,7564493959,7564357716,7564851732
0,7552073883,7552073883,7551340463,7560356873,7549449773,7555036194,7562289377,0.0,0.0,0.16883613793659624,0.18476733986168337,0.22896112459960716,0.23202315888133596,7555087486,7561678508,,,,
0,7543238033,7543238033,7560138043,7561418687,7561859932,7564171729,7549449773,0.0,0.14073329653659905,0.18274849673263138,0.18274849673263138,0.23270532308836855,0.2567071204737038,7564200054,7563983634,7552387918,7554935286,7557114698,7559385650
0,7551926835,7551926835,7561421565,7560783268,7557797874,7550725885,7559606947,2.220446049250313e-16,0.046456404873726154,0.05632753013273428,0.06043608031259595,0.22417130776745953,0.23034306788004788,7564887778,7563888900,7561138504,7558633335,7554656633,7564414109
0,7551893458,7551893458,7551510807,7565676662,7550273512,7556222475,7553631987,0.0,0.1256253328726561,0.18904351077431025,0.2150584770016769,0.21943168992209328,0.22243456056468325,7562953527,7557329509,7552387918,7562827584,7557114698,7559237610
0,7540526478,7540526478,7556808384,7560034704,7565057609,7552244376,7557527406,0.0,0.08849364642275426,0.19759340713359397,0.22624539744829708,0.22633865041077705,0.23429099655875152,7565695339,7564158403,7553996667,7561171197,7564500743,7563860049
0,7551840401,7551840401,7558870429,7564876988,7556972815,7559076547,7563493326,0.0,0.21147732492076288,0.22365279465349164,0.23944398395180622,0.246762228511216,0.25008463190252805,7559652321,7552253950,7563489134,7561076681,7561138504,7564541875
0,7551832279,7551832279,7551391482,7555452007,7563106310,7545288416,7553364837,0.0,0.11868909664843785,0.14449779275671137,0.14597436222782212,0.14876983551517797,0.1493219359147533,7564061840,7562808495,7562768177,7560922083,7557311137,7562687719
0,7541021311,7541021311,7549477809,7553032191,7565676662,7560263358,7562517152,3.3306690738754696e-16,0.10006088379294198,0.10724688365902357,0.11437533035598868,0.16972564538928037,0.20313499136270363,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7551799969,7551799969,7549273309,7561602670,7563142561,7557031593,7548794873,0.0,0.12285265554231395,0.1260519975133092,0.13832275383247206,0.18683788261806622,0.20026437002082453,7563106310,7564834554,7552753648,7564989437,7563408715,7564559029
0,7551761900,7551761900,7548407391,7559056224,7555505413,7555706275,7563554502,0.0,0.0902351441765531,0.10697005471685261,0.10821300643000686,0.11320635377256083,0.11708392255291955,7565136004,7561687571,7563719786,7552753648,7562768177,7565544724
0,7549094021,7549094021,7550629684,7561187074,7558064659,7562953527,7549150054,1.1102230246251565e-16,0.10196090744298503,0.10738812512504059,0.10759643421227849,0.1220187294370857,0.12916757944060708,7562539159,7554935286,7557337361,7553994700,7559385650,7564226884
0,7551601774,7551601774,7564143025,7549161044,7556191663,7549269190,7557871228,1.1102230246251565e-16,0.08730991937329835,0.19656741610102846,0.1971250317881692,0.21415330920457276,0.22221930928053635,7554765065,7564549967,7553980497,7561160623,7563489843,7563860049
0,7551458535,7551458535,7561049588,7554796642,7564564507,7562163952,7561860965,0.0,0.19685269950286577,0.2377250021387567,0.24278133319019912,0.24336605252672272,0.25713633254390966,7557615472,7560921708,7562977137,7565511706,7565490492,7557031593
0,7551417702,7551417702,7549606937,7560642921,7562827584,7556660941,7561049588,1.1102230246251565e-16,0.2356016719349694,0.26012168213531206,0.26052796061178396,0.2621524139934537,0.2684434495569701,7563280254,7559484696,7559776293,7564000113,7561168996,7563612357
0,7551458505,7551458505,7550963426,7557329509,7563481640,7563237480,7560962667,0.0,0.10384674469564414,0.16102669407476267,0.1754758249468854,0.22555385955909446,0.22577170035430516,7563289712,7565627600,7564049587,7563474860,7559239074,7564963350
0,7551427522,7551427522,7564705483,7565057609,7551926835,7560062907,7561421565,0.0,0.18554741992458923,0.25153135904289514,0.27733738881769243,0.2799982900757133,0.2914953646014422,7563855761,7562548827,7554016532,7564580384,7563023732,7563381379
0,7551391482,7551391482,7551832279,7564091716,7545288416,7555452007,7565644705,0.0,0.11868909664843763,0.13842025888063525,0.14202583730342855,0.14339815705178605,0.14358785742447566,7564071209,7564694511,7559561276,7554290943,7564500743,7559805300
0,7551379694,7551379694,7551250354,7554509444,7559875085,7556222523,7552298732,0.0,0.18206638526124863,0.1976063067693572,0.22104961369587217,0.23798698705517818,0.2414912969126849,7562471123,7554029078,7564564107,7562583008,7557337361,7562810558
0,7541355694,7541355694,7557050456,7563836329,7565079469,7562734030,7550582240,2.220446049250313e-16,0.1656018067342495,0.1703483221347213,0.19227784492968036,0.1923295738680758,0.19367000796147915,7563283784,7564200054,7563983634,7554935286,7559385650,7565465089
